kind,matchup,seed,side,team,team_id,final_score,possessions,FGM,FGA,FG_pct,TPM,TPA,TP_pct,FTM,FTA,FT_pct,TO,OREB,DREB,REB,AST,STL,BLK,PF
cpu_full,Nickel Beach @ Appalachia,,home,Appalachia,APPALACHIA,62,70.08,24,56,42.86,8,25,32.0,6,7,85.71,15,4,16,20,18,2,0,21
cpu_full,Nickel Beach @ Appalachia,,away,Nickel Beach,NICKEL_BEACH,112,70.8,39,67,58.21,20,35,57.14,14,20,70.0,3,8,26,34,28,6,1,9
cpu_full,Cagers World @ Crickstown,,home,Crickstown,CRICKSTOWN,88,65.76,34,59,57.63,17,33,51.52,3,4,75.0,8,3,15,18,25,6,0,8
cpu_full,Cagers World @ Crickstown,,away,Cagers World,CAGERS_WORLD,114,69.76,42,70,60.0,26,41,63.41,4,4,100.0,7,9,23,32,35,6,0,8
cpu_full,Ivy Prep @ Concord,,home,Concord,CONCORD,79,67.08,30,59,50.85,14,33,42.42,5,7,71.43,10,5,27,32,13,11,0,13
cpu_full,Ivy Prep @ Concord,,away,Ivy Prep,IVY_PREP,61,65.64,24,64,37.5,9,25,36.0,4,6,66.67,13,14,21,35,17,6,0,10
cpu_full,Providence @ Independence,,home,Independence,INDEPENDENCE,60,58.32,22,43,51.16,8,22,36.36,2,3,66.67,15,1,18,19,20,5,0,14
cpu_full,Providence @ Independence,,away,Providence,PROVIDENCE,79,66.64,34,64,53.12,13,29,44.83,4,6,66.67,10,10,20,30,24,9,1,2
cpu_full,D1 Institute @ Queen's Guard,,home,Queen's Guard,queens_guard,88,67.32,34,58,58.62,21,37,56.76,2,3,66.67,12,4,16,20,27,4,0,15
cpu_full,D1 Institute @ Queen's Guard,,away,D1 Institute,D1_INSTITUTE,111,68.4,41,67,61.19,21,36,58.33,5,10,50.0,6,9,20,29,31,6,0,4
cpu_full,Garden Elites @ Montpeiler,,home,Montpeiler,MONTPEILER,76,59.88,28,51,54.9,15,31,48.39,1,2,50.0,12,4,20,24,18,3,1,17
cpu_full,Garden Elites @ Montpeiler,,away,Garden Elites,GARDEN_ELITES,107,71.16,41,72,56.94,24,41,58.54,5,14,35.71,4,11,22,33,31,7,0,5
cpu_full,Long Island Methodist @ Falls Academy,,home,Falls Academy,FALLS_ACADEMY,102,70.08,38,60,63.33,17,31,54.84,5,7,71.43,15,8,17,25,28,13,0,12
cpu_full,Long Island Methodist @ Falls Academy,,away,Long Island Methodist,LONG_ISLAND_METHODIST,91,76.08,37,61,60.66,16,30,53.33,5,7,71.43,16,4,14,18,27,11,0,12
cpu_full,Upstate @ Toronto Limited,,home,Toronto Limited,TORONTO_LIMITED,115,61.2,42,62,67.74,28,40,70.0,3,5,60.0,7,10,20,30,35,8,1,14
cpu_full,Upstate @ Toronto Limited,,away,Upstate,UPSTATE,79,68.16,31,54,57.41,9,19,47.37,8,14,57.14,11,3,12,15,27,4,0,8
cpu_full,Syracuse @ St Peters,,home,St Peters,ST_PETERS,92,62.2,35,59,59.32,21,35,60.0,3,5,60.0,5,4,17,21,26,5,0,13
cpu_full,Syracuse @ St Peters,,away,Syracuse,SYRACUSE,88,58.76,33,56,58.93,19,27,70.37,1,4,25.0,6,5,21,26,28,4,1,14
cpu_full,Amariabi International @ Empire City,,home,Empire City,EMPIRE_CITY,100,69.64,39,61,63.93,16,28,57.14,4,6,66.67,9,3,19,22,30,4,0,13
cpu_full,Amariabi International @ Empire City,,away,Amariabi International,AMARIABI_INTERNATIONAL,112,73.4,41,69,59.42,22,32,68.75,10,10,100.0,5,5,20,25,29,7,0,7
cpu_full,Hardwood Fields @ Ann Arbor,,home,Ann Arbor,ANN_ARBOR,69,74.28,31,74,41.89,5,26,19.23,8,12,66.67,12,17,33,50,15,8,1,8
cpu_full,Hardwood Fields @ Ann Arbor,,away,Hardwood Fields,HARDWOOD_FIELDS,64,71.84,21,56,37.5,10,32,31.25,6,11,54.55,11,0,27,27,19,6,0,16
cpu_full,North Columbus @ Columbus,,home,Columbus,COLUMBUS,63,67.96,27,67,40.3,6,22,27.27,3,9,33.33,6,9,23,32,21,12,1,14
cpu_full,North Columbus @ Columbus,,away,North Columbus,NORTH_COLUMBUS,62,69.96,20,47,42.55,14,30,46.67,8,9,88.89,22,3,30,33,13,2,0,17
cpu_full,Harding Central @ Mynsk,,home,Mynsk,MYNSK,64,59.32,25,60,41.67,6,27,22.22,2,3,66.67,6,8,15,23,23,9,0,15
cpu_full,Harding Central @ Mynsk,,away,Harding Central,HARDING_CENTRAL,95,67.28,40,72,55.56,15,31,48.39,6,12,50.0,10,20,27,47,25,2,0,4
cpu_full,Upper Peninsula @ Cleveland-Carlysle,,home,Cleveland-Carlysle,CLEVELAND_CARLYSLE,68,59.76,25,54,46.3,17,28,60.71,1,4,25.0,12,8,32,40,17,6,1,20
cpu_full,Upper Peninsula @ Cleveland-Carlysle,,away,Upper Peninsula,UPPER_PENINSULA,58,67.48,18,57,31.58,11,36,30.56,11,17,64.71,7,4,23,27,16,8,0,8
cpu_full,Templeton-Wesley @ Burroughs,,home,Burroughs,BURROUGHS,72,62.52,30,50,60.0,5,14,35.71,5,8,62.5,13,4,17,21,24,6,0,19
cpu_full,Templeton-Wesley @ Burroughs,,away,Templeton-Wesley,TEMPLETON_WESLEY,92,61.08,38,66,57.58,15,31,48.39,3,7,42.86,6,14,17,31,26,6,0,16
cpu_full,Sacred Heart @ Quigley Catholic,,home,Quigley Catholic,QUIGLEY_CATHOLIC,74,68.96,28,64,43.75,12,30,40.0,6,9,66.67,11,10,29,39,23,11,0,6
cpu_full,Sacred Heart @ Quigley Catholic,,away,Sacred Heart,SACRED_HEART,53,70.4,21,55,38.18,8,27,29.63,3,10,30.0,16,5,24,29,18,6,0,11
cpu_full,Wacker West @ Evanston,,home,Evanston,EVANSTON,90,86.84,34,70,48.57,14,35,40.0,8,11,72.73,23,11,28,39,27,11,0,20
cpu_full,Wacker West @ Evanston,,away,Wacker West,WACKER_WEST,95,85.92,33,70,47.14,19,41,46.34,10,18,55.56,15,7,23,30,22,16,0,15
